date,open,high,low,close
2015-12-10,417.988007,419.509003,411.548004,415.47900400000003
2015-12-11,415.281006,451.93798799999996,415.281006,451.93798799999996
2015-12-12,452.334991,469.10299699999996,410.740997,434.997009
2015-12-13,431.660004,441.67999299999997,426.26800499999996,433.755005
2015-12-14,433.27200300000004,447.14199800000006,430.45599400000003,444.18200700000006
2015-12-15,443.877991,465.321014,443.877991,465.321014
2015-12-16,465.208008,465.208008,443.85101299999997,454.93399000000005
2015-12-17,454.777008,457.85998499999994,448.85800199999994,456.078003
2015-12-18,455.84698499999996,465.17700199999996,454.94000199999994,463.615997
2015-12-19,463.55200199999996,465.58099400000003,456.76501500000006,462.321991
2015-12-20,462.23400899999996,462.64498899999995,434.338013,442.68499800000006
2015-12-21,442.838013,444.72900400000003,427.31201200000004,438.639008
2015-12-22,437.43600499999997,443.68798799999996,435.51599100000004,436.571991
2015-12-23,436.72000099999997,444.528992,436.618988,442.40100099999995
2015-12-24,443.091003,458.45599400000003,443.076996,454.98498499999994
2015-12-25,454.85501100000005,458.30499299999997,452.075012,455.65301500000004
2015-12-26,455.756012,457.48901399999994,405.76001,417.27398700000003
2015-12-27,416.514008,424.006989,408.882996,422.82299800000004
2015-12-28,423.342987,429.76901200000003,418.48098799999997,422.278992
2015-12-29,422.097992,432.98300199999994,420.627014,432.98300199999994
2015-12-30,433.299988,434.38699299999996,422.084015,426.619995
2015-12-31,425.875,432.92099,418.734985,430.56698600000004
2016-01-01,430.721008,436.246002,427.51501500000006,434.334015
2016-01-02,434.622009,436.06201200000004,431.869995,433.43798799999996
2016-01-03,433.578003,433.743011,424.70599400000003,430.01098600000006
2016-01-04,430.06100499999997,434.51699800000006,429.084015,433.091003
2016-01-05,433.069,434.18200700000006,429.675995,431.959991
2016-01-06,431.85598799999997,431.85598799999997,426.341003,429.10501100000005
2016-01-07,430.01098600000006,458.76599100000004,429.076996,458.048004
2016-01-08,457.537994,462.93399000000005,447.93798799999996,453.23001100000005
2016-01-09,453.382996,454.64001500000006,446.889008,447.610992
2016-01-10,448.23800700000004,448.30899000000005,440.35101299999997,447.990997
2016-01-11,448.69799800000004,450.661987,443.85501100000005,448.428009
2016-01-12,448.18200700000006,448.18200700000006,435.69000199999994,435.69000199999994
2016-01-13,434.665009,435.18600499999997,424.44299299999994,432.371002
2016-01-14,432.287994,433.324005,427.84500099999997,430.306
2016-01-15,430.255005,430.255005,364.330994,364.330994
2016-01-16,365.072998,390.557007,354.914001,387.536011
2016-01-17,387.152008,390.964996,380.09201,382.299011
2016-01-18,381.733002,388.10400400000003,376.665009,387.167999
2016-01-19,387.02600099999995,387.730011,378.971985,380.14898700000003
2016-01-20,379.73999,425.26699800000006,376.59899900000005,420.23001100000005
2016-01-21,419.631989,422.877014,406.299988,410.261993
2016-01-22,409.75100699999996,410.410004,375.282013,382.492004
2016-01-23,382.43399,394.542999,381.98098799999997,387.490997
2016-01-24,388.10199,405.484985,387.51001,402.971008
2016-01-25,402.316986,402.316986,388.553986,391.72601299999997
2016-01-26,392.00201400000003,397.76599100000004,390.575012,392.153015
2016-01-27,392.444,396.842987,391.782013,394.971985
2016-01-28,395.14599599999997,395.50201400000003,379.734985,380.289001
2016-01-29,380.108002,384.378998,365.451996,379.47399900000005
2016-01-30,378.86499,380.916992,376.490997,378.255005
2016-01-31,378.292999,380.346985,367.834991,368.766998
2016-02-01,369.350006,378.071991,367.957001,373.056
2016-02-02,372.920013,375.882996,372.920013,374.447998
2016-02-03,374.64599599999997,374.950012,368.045013,369.949005
2016-02-04,370.174011,391.608002,369.99301099999997,389.593994
2016-02-05,388.89801,391.093994,385.571991,386.549011
2016-02-06,386.588989,386.631012,372.386993,376.522003
2016-02-07,376.514008,380.871002,374.903015,376.619995
2016-02-08,376.75698900000003,379.878998,373.33401499999997,373.446991
2016-02-09,373.423004,377.246002,372.89801,376.028992
2016-02-10,376.14599599999997,385.483002,375.78299,381.64898700000003
2016-02-11,382.114014,383.130005,376.39898700000003,379.653992
2016-02-12,379.68600499999997,384.95401,379.600006,384.26300000000003
2016-02-13,384.64099100000004,391.859985,384.64099100000004,391.859985
2016-02-14,392.932007,407.230011,392.932007,407.230011
2016-02-15,407.567993,410.381012,397.74899300000004,400.184998
2016-02-16,401.432007,408.945007,401.432007,407.488007
2016-02-17,407.656006,421.166992,406.783997,416.321991
2016-02-18,416.571991,425.996002,415.63800000000003,422.372986
2016-02-19,422.73001100000005,423.10400400000003,417.60400400000003,420.785004
2016-02-20,421.60101299999997,441.98400899999996,421.60101299999997,437.164001
2016-02-21,437.77300999999994,448.04599,429.076996,438.798004
2016-02-22,438.98901399999994,439.045013,432.916992,437.747986
2016-02-23,438.255005,439.85800199999994,417.821014,420.735992
2016-02-24,420.95599400000003,425.549988,413.907013,424.954987
2016-02-25,425.036987,427.71899400000007,420.415009,424.54400599999997
2016-02-26,424.628998,432.152008,421.619995,432.152008
2016-02-27,432.83898899999997,434.23098799999997,428.10299699999996,432.51901200000003
2016-02-28,432.571014,435.68301399999996,423.82000700000003,433.503998
2016-02-29,433.43798799999996,441.506989,431.69299299999994,437.696991
2016-03-01,437.916992,439.65301500000004,432.319,435.122986
2016-03-02,435.131012,435.916992,423.98901399999994,423.98901399999994
2016-03-03,423.911987,425.372986,419.411011,421.65100099999995
2016-03-04,421.835999,425.178009,410.93899500000003,410.93899500000003
2016-03-05,410.781006,411.25698900000003,394.035004,400.570007
2016-03-06,400.524994,411.907013,395.778015,407.707001
2016-03-07,407.75698900000003,415.916992,406.30899,414.321014
2016-03-08,414.464996,416.24301099999997,411.093994,413.971985
2016-03-09,413.89401200000003,416.032013,411.60598799999997,414.859985
2016-03-10,414.743988,417.511993,413.25100699999996,417.131012
2016-03-11,417.238007,423.925995,417.01300000000003,421.69000199999994
2016-03-12,421.60501100000005,421.795013,410.093994,411.62399300000004
2016-03-13,411.64801,416.60400400000003,411.641998,414.065002
2016-03-14,414.200989,416.68399,414.200989,416.43798799999996
2016-03-15,416.38800000000003,418.131012,414.984985,416.829987
2016-03-16,416.88800000000003,417.68600499999997,415.911987,417.010986
2016-03-17,417.889008,420.997009,417.889008,420.621002
2016-03-18,420.546997,420.546997,406.136993,409.548004
2016-03-19,409.265015,410.98400899999996,407.230011,410.444
2016-03-20,410.40100099999995,414.625,410.40100099999995,413.755005
2016-03-21,413.417999,413.417999,410.381012,413.307007
2016-03-22,413.13198900000003,418.375,412.531006,418.088989
2016-03-23,418.161011,419.26800499999996,417.364014,418.04098500000003
2016-03-24,418.424011,418.679993,415.485992,416.39401200000003
2016-03-25,416.507996,418.079987,415.558014,417.177002
2016-03-26,417.36499,418.98699999999997,416.259003,417.945007
2016-03-27,418.140015,428.796997,417.710999,426.76501500000006
2016-03-28,426.548004,426.85699500000004,423.292999,424.23098799999997
2016-03-29,424.303986,426.203003,412.681,416.51599100000004
2016-03-30,416.83401499999997,416.83401499999997,412.496002,414.81601
2016-03-31,415.25698900000003,418.368988,415.25698900000003,416.72900400000003
2016-04-01,416.76001,418.173004,415.830994,417.959991
2016-04-02,418.42199700000003,422.08099400000003,418.42199700000003,420.872986
2016-04-03,421.173004,421.579987,419.696991,420.903992
2016-04-04,421.299011,422.342987,419.60101299999997,421.444
2016-04-05,421.01699800000006,424.256989,420.61401399999994,424.02999900000003
2016-04-06,424.283997,424.527008,422.72900400000003,423.412994
2016-04-07,423.619995,423.657013,420.51800499999996,422.744995
2016-04-08,422.907013,425.360992,419.63500999999997,420.34899900000005
2016-04-09,420.81100499999997,420.89099100000004,416.515015,419.411011
2016-04-10,419.59200999999996,422.43499800000006,419.25698900000003,421.56399500000003
2016-04-11,421.872009,422.73901399999994,420.53299000000004,422.48300199999994
2016-04-12,422.842987,427.277008,422.842987,425.19000199999994
2016-04-13,425.631989,426.65799000000004,422.915985,423.73400899999996
2016-04-14,423.93499800000006,425.371002,423.01300000000003,424.282013
2016-04-15,424.42700199999996,429.928009,424.42700199999996,429.713013
2016-04-16,429.575012,432.625,428.98400899999996,430.571991
2016-04-17,430.63598600000006,431.371002,426.07901,427.39898700000003
2016-04-18,427.610992,429.27398700000003,427.085999,428.591003
2016-04-19,428.703003,436.01998899999995,428.10400400000003,435.509003
2016-04-20,435.324005,443.053986,434.40600599999993,441.389008
2016-04-21,441.415985,450.548004,440.951996,449.424988
2016-04-22,449.68798799999996,449.80999800000006,444.14999400000005,445.73699999999997
2016-04-23,445.860992,450.282013,444.33099400000003,450.282013
2016-04-24,450.55999800000006,460.14599599999997,448.928009,458.55499299999997
2016-04-25,459.121002,466.619995,453.59200999999996,461.425995
2016-04-26,461.64800999999994,467.964996,461.621002,466.08898899999997
2016-04-27,466.26199299999996,467.07901,444.134003,444.68701200000004
2016-04-28,445.037994,449.550995,436.64999400000005,449.01098600000006
2016-04-29,449.40799000000004,455.384003,446.01699800000006,455.09698499999996
2016-04-30,455.178009,455.587006,447.696991,448.31799299999994
2016-05-01,448.48400899999996,452.47900400000003,447.92700199999996,451.875
2016-05-02,451.93301399999996,452.44500700000003,441.77600099999995,444.66900599999997
2016-05-03,444.72699000000006,451.09698499999996,442.617004,450.303986
2016-05-04,450.18301399999996,450.377991,445.630005,446.72198499999996
2016-05-05,446.710999,448.506012,445.882996,447.97601299999997
2016-05-06,447.94198600000004,461.375,447.06799299999994,459.60299699999996
2016-05-07,459.639008,460.674988,457.324005,458.53601100000003
2016-05-08,458.428986,459.416992,455.98300199999994,458.548004
2016-05-09,458.20599400000003,462.48098799999997,456.53100599999993,460.48300199999994
2016-05-10,460.51800499999996,461.928986,448.95401,450.89498899999995
2016-05-11,450.86401399999994,454.575989,450.86401399999994,452.72799699999996
2016-05-12,452.446991,454.949005,449.25,454.76599100000004
2016-05-13,454.85000599999995,457.05499299999997,453.453003,455.670013
2016-05-14,455.82299800000004,456.835999,454.78601100000003,455.67099
2016-05-15,455.759003,458.69198600000004,455.459015,457.56799299999994
2016-05-16,457.585999,458.200012,452.94500700000003,454.162994
2016-05-17,454.009003,455.071991,453.60501100000005,453.78299000000004
2016-05-18,453.69100999999995,455.997986,453.299011,454.618988
2016-05-19,454.52398700000003,454.632996,438.714996,438.714996
2016-05-20,437.792999,444.053986,437.389008,442.675995
2016-05-21,442.966003,443.77801500000004,441.70599400000003,443.18798799999996
2016-05-22,443.217987,443.42700199999996,439.035004,439.32299800000004
2016-05-23,439.347992,444.34500099999997,438.82299800000004,444.15499900000003
2016-05-24,444.290985,447.10000599999995,443.92999299999997,445.98098799999997
2016-05-25,446.06201200000004,450.298004,446.06201200000004,449.59899900000005
2016-05-26,449.671997,453.64401200000003,447.89599599999997,453.384003
2016-05-27,453.52099599999997,478.14898700000003,453.52099599999997,473.46398899999997
2016-05-28,473.028992,533.473022,472.699005,530.039978
2016-05-29,527.47699,553.960022,512.179016,526.232971
2016-05-30,528.471008,544.348999,522.9630129999999,533.864014
2016-05-31,534.190979,546.617981,520.6619870000001,531.385986
2016-06-01,531.106995,543.080017,525.635986,536.919983
2016-06-02,536.5150150000001,540.35199,533.0780030000001,537.971985
2016-06-03,537.682007,574.638,536.919983,569.19397
2016-06-04,569.705017,590.132019,564.237976,572.72699
2016-06-05,573.307983,582.807983,569.177979,574.97699
2016-06-06,574.60199,586.469971,574.60199,585.5369870000001
2016-06-07,585.445007,590.258972,567.513977,576.596985
2016-06-08,577.1669919999999,582.838989,573.130005,581.64502
2016-06-09,582.2030030000001,582.2030030000001,570.9509889999999,574.630005
2016-06-10,575.836975,579.1270139999999,573.325012,577.469971
2016-06-11,578.6740110000001,607.116028,578.6740110000001,606.72699
2016-06-12,609.684021,684.8439940000001,607.039001,672.783997
2016-06-13,671.653992,716.0040280000001,664.487,704.3759769999999
2016-06-14,704.5040280000001,704.5040280000001,662.804016,685.559021
2016-06-15,685.6849980000001,696.302979,672.560974,694.4689940000001
2016-06-16,696.52301,773.721985,696.52301,766.307983
2016-06-17,768.487,775.356018,716.55603,748.908997
2016-06-18,748.7559809999999,777.98999,733.929016,756.22699
2016-06-19,756.687988,766.6209719999999,745.6279910000001,763.7810059999999
2016-06-20,763.9270019999999,764.083984,732.72699,737.226013
2016-06-21,735.882996,735.882996,639.070007,666.651978
2016-06-22,665.914978,678.669983,587.482971,596.116028
2016-06-23,597.442993,629.3270259999999,558.138977,623.97699
2016-06-24,625.575012,681.72699,625.271973,665.2990110000001
2016-06-25,665.2810059999999,691.731018,646.559021,665.1229860000001
2016-06-26,665.93103,665.97998,616.934021,629.367004
2016-06-27,629.348999,655.275024,620.523987,655.275024
2016-06-28,658.10199,659.2479860000001,637.77301,647.0009769999999
2016-06-29,644.1220089999999,644.682007,628.283997,639.8900150000001
2016-06-30,640.591003,675.403015,636.607971,673.336975
2016-07-01,672.5150150000001,686.153992,669.5939940000001,676.296021
2016-07-02,676.734009,703.7020259999999,676.398987,703.7020259999999
2016-07-03,704.9680179999999,704.9680179999999,649.008972,658.664001
2016-07-04,658.804016,683.6619870000001,650.507996,683.6619870000001
2016-07-05,683.208984,683.491028,665.065979,670.6270139999999
2016-07-06,670.4180299999999,681.89801,670.4180299999999,677.330994
2016-07-07,678.090027,682.432007,611.833984,640.562012
2016-07-08,640.687988,666.7069700000001,636.46698,666.52301
2016-07-09,666.383972,666.383972,633.398987,650.960022
2016-07-10,650.598999,652.294006,641.263977,649.3599849999999
2016-07-11,648.484009,659.6290280000001,644.97998,647.658997
2016-07-12,648.28302,675.258972,646.778992,664.551025
2016-07-13,664.7969969999999,668.700012,654.4680179999999,654.4680179999999
2016-07-14,652.9229740000001,662.901978,652.9229740000001,658.0780030000001
2016-07-15,659.171021,667.0770259999999,659.039978,663.255005
2016-07-16,663.7810059999999,666.460022,659.333984,660.767029
2016-07-17,661.992981,682.36499,661.992981,679.458984
2016-07-18,679.809021,681.554993,668.625,673.106018
2016-07-19,672.737976,673.276978,667.632019,672.864014
2016-07-20,672.80603,672.929016,663.3599849999999,665.6849980000001
2016-07-21,665.228027,666.2189940000001,660.414978,665.012024
2016-07-22,664.9219969999999,666.5830080000001,646.721985,650.6190190000001
2016-07-23,650.726013,656.366028,648.523987,655.55603
2016-07-24,655.409973,663.1099849999999,652.7930299999999,661.284973
2016-07-25,661.263,661.8280030000001,653.39502,654.096985
2016-07-26,654.226013,656.224976,645.8790280000001,651.783997
2016-07-27,651.6270139999999,657.455994,648.447021,654.35199
2016-07-28,654.492004,657.594971,654.492004,655.034973
2016-07-29,655.111023,657.796021,654.786011,656.992004
2016-07-30,657.012024,658.223022,654.208984,655.0469969999999
2016-07-31,655.099976,655.284973,624.36499,624.68103
2016-08-01,624.60199,626.1190190000001,605.883972,606.271973
2016-08-02,606.396973,612.848022,531.333984,547.465027
2016-08-03,548.6560059999999,573.3599849999999,541.5469969999999,566.35498
2016-08-04,566.328979,579.4959719999999,565.776978,578.289001
2016-08-05,578.2810059999999,578.2810059999999,569.981995,575.0430299999999
2016-08-06,575.030029,588.395996,569.4689940000001,587.778015
2016-08-07,587.770996,597.513,586.815979,592.6900019999999
2016-08-08,592.736023,592.9940190000001,588.0469969999999,591.054016
2016-08-09,591.038025,591.091003,584.7930299999999,587.801025
2016-08-10,587.64801,599.984009,586.3709719999999,592.103027
2016-08-11,592.1240230000001,597.5419919999999,589.119995,589.119995
2016-08-12,588.7979740000001,589.909973,583.810974,587.559021
2016-08-13,587.356995,589.773987,584.979004,585.5880129999999
2016-08-14,585.588989,585.666016,564.7810059999999,570.473022
2016-08-15,570.4940190000001,573.580017,563.23999,567.23999
2016-08-16,567.242981,581.737976,566.716003,577.439026
2016-08-17,577.760986,580.893982,571.429993,573.216003
2016-08-18,573.7069700000001,577.7919919999999,573.429993,574.317993
2016-08-19,574.338989,578.237976,574.182007,575.630005
2016-08-20,576.083984,582.817993,575.4569700000001,581.697021
2016-08-21,581.939026,584.15802,580.2180179999999,581.307983
2016-08-22,581.310974,588.4479980000001,580.5939940000001,586.7529910000001
2016-08-23,586.770996,589.473999,581.633972,583.414978
2016-08-24,583.4119870000001,583.590027,579.85498,580.182007
2016-08-25,580.179993,580.4509889999999,575.1669919999999,577.760986
2016-08-26,577.7529910000001,580.6229860000001,576.857971,579.651001
2016-08-27,579.4520259999999,579.844971,568.630005,569.947021
2016-08-28,569.830017,574.038025,569.73999,573.9119870000001
2016-08-29,574.070984,576.278015,573.465027,574.106995
2016-08-30,574.114014,578.356995,574.114014,577.5029910000001
2016-08-31,577.591003,577.861023,573.642029,575.471985
2016-09-01,575.546021,576.310974,571.814026,572.302979
2016-09-02,572.409973,575.643005,570.810974,575.5369870000001
2016-09-03,575.554993,599.5,574.05603,598.211975
2016-09-04,598.590027,611.836975,596.848022,608.633972
2016-09-05,608.98999,609.054993,602.242004,606.590027
2016-09-06,606.5059809999999,610.830017,605.091003,610.435974
2016-09-07,610.5729980000001,614.544983,608.513,614.544006
2016-09-08,614.63501,628.77002,613.8439940000001,626.315979
2016-09-09,626.35199,626.830017,620.263,622.861023
2016-09-10,622.9270019999999,625.094971,622.39502,623.508972
2016-09-11,623.4240110000001,628.817993,600.5059809999999,606.7189940000001
2016-09-12,607.005005,608.458984,605.411011,608.242981
2016-09-13,608.025024,611.192993,606.924988,609.241028
2016-09-14,608.841003,611.9520259999999,608.409973,610.684021
2016-09-15,610.5880129999999,611.085999,607.155029,607.155029
2016-09-16,607.2459719999999,609.260986,606.7349849999999,606.973022
2016-09-17,607.2180179999999,607.8599849999999,605.192017,605.984009
2016-09-18,606.28302,610.15802,605.856018,609.8740230000001
2016-09-19,609.8709719999999,610.932007,608.27002,609.22699
2016-09-20,609.2540280000001,609.525024,607.937988,608.312012
2016-09-21,603.5880129999999,603.5880129999999,595.882996,597.148987
2016-09-22,597.278992,598.487,596.2130129999999,596.2979740000001
2016-09-23,596.198975,603.205017,595.786011,602.84198
2016-09-24,602.960999,604.580017,602.044983,602.625
2016-09-25,602.7490230000001,603.3809809999999,599.710999,600.8259889999999
2016-09-26,600.807007,608.143005,600.348999,608.0430299999999
2016-09-27,608.021973,608.2479860000001,604.1099849999999,606.166016
2016-09-28,606.242981,606.590027,604.606995,604.728027
2016-09-29,605.018982,606.823975,604.848022,605.692993
2016-09-30,605.715027,609.7349849999999,604.142029,609.7349849999999
2016-10-01,609.929016,615.237,609.929016,613.982971
2016-10-02,613.9479980000001,614.005005,609.682007,610.892029
2016-10-03,610.9680179999999,612.567993,610.455017,612.132996
2016-10-04,612.0520019999999,612.054016,609.479004,610.203979
2016-10-05,610.2180179999999,613.814026,609.617004,612.510986
2016-10-06,612.469971,613.81897,611.4689940000001,613.020996
2016-10-07,612.607971,617.9119870000001,611.820984,617.1209719999999
2016-10-08,617.341003,619.848999,617.341003,619.107971
2016-10-09,619.1719969999999,619.1979980000001,616.606995,616.7520139999999
2016-10-10,616.822021,621.317993,616.197021,618.9940190000001
2016-10-11,619.237976,642.080017,618.5,641.072021
2016-10-12,640.8709719999999,641.336975,635.965027,636.192017
2016-10-13,636.030029,638.8330080000001,635.028992,636.786011
2016-10-14,637.007996,641.284973,637.007996,640.3779910000001
2016-10-15,640.310974,642.10199,637.3900150000001,638.645996
2016-10-16,639.0830080000001,642.89801,638.901001,641.6309809999999
2016-10-17,641.817993,642.3280030000001,638.663025,639.192993
2016-10-18,639.411011,640.736023,635.9959719999999,637.960022
2016-10-20,630.663025,631.9169919999999,628.257996,630.856995
2016-10-21,630.825012,634.0939940000001,630.69397,632.8280030000001
2016-10-22,633.135986,658.197021,632.849976,657.294006
2016-10-23,657.6209719999999,661.1290280000001,653.885986,657.070984
2016-10-24,657.161011,657.2520139999999,652.594971,653.760986
2016-10-25,654.0020139999999,664.4240110000001,653.6979980000001,657.5880129999999
2016-10-26,657.677979,679.728027,657.677979,678.304016
2016-10-27,678.213989,688.5939940000001,678.039978,688.312988
2016-10-28,688.0,690.44397,684.1619870000001,689.651001
2016-10-29,690.289001,720.401978,690.0520019999999,714.479004
2016-10-30,714.117981,714.117981,696.474976,701.864014
2016-10-31,702.6400150000001,709.289001,691.682007,700.971985
2016-11-01,701.336975,736.4520259999999,701.336975,729.7930299999999
2016-11-02,730.065979,740.828979,722.348999,740.828979
2016-11-03,742.346008,745.77301,678.1560059999999,688.700012
2016-11-04,689.1240230000001,706.929993,685.562988,703.2349849999999
2016-11-05,703.525024,707.51001,697.739014,703.4180299999999
2016-11-06,703.812012,714.257996,699.5599980000001,711.521973
2016-11-07,710.736023,710.736023,699.903015,703.1309809999999
2016-11-08,703.088989,712.987,702.3900150000001,709.848022
2016-11-09,709.825012,740.046021,708.6099849999999,723.27301
2016-11-10,722.8439940000001,723.018005,711.210022,715.533997
2016-11-11,715.554993,718.317993,714.409973,716.411011
2016-11-12,716.7520139999999,717.14801,704.034973,705.054016
2016-11-13,705.195984,705.257019,687.3150019999999,702.0310059999999
2016-11-14,701.9970089999999,706.283997,699.807983,705.020996
2016-11-15,705.794006,715.7180179999999,705.26001,711.6190190000001
2016-11-16,711.1669919999999,747.61499,709.039001,744.1979980000001
2016-11-17,744.8759769999999,755.64502,739.510986,740.97699
2016-11-18,740.705017,752.882019,736.8900150000001,751.585022
2016-11-19,751.8330080000001,756.237,744.46698,751.616028
2016-11-20,751.8790280000001,755.47998,717.94397,731.026001
2016-11-21,731.2650150000001,741.721985,730.51001,739.2479860000001
2016-11-22,739.643005,753.869995,736.526978,751.346985
2016-11-23,751.741028,752.25,738.9240110000001,744.5939940000001
2016-11-24,744.619995,746.8319700000001,733.48999,740.289001
2016-11-25,740.442017,741.648987,734.591003,741.648987
2016-11-26,741.510986,742.213989,729.625,735.382019
2016-11-27,735.437012,739.018005,731.085022,732.034973
2016-11-28,732.484009,738.0059809999999,732.484009,735.812988
2016-11-29,736.328979,737.471008,734.559021,735.604004
2016-11-30,736.283997,747.929016,736.2650150000001,745.690979
2016-12-01,746.046021,758.275024,746.046021,756.773987
2016-12-02,757.544983,781.296021,757.544983,777.94397
2016-12-03,778.2479860000001,778.2479860000001,764.856018,771.155029
2016-12-04,771.638,773.8720089999999,768.161011,773.8720089999999
2016-12-05,773.393982,773.4680179999999,751.7130129999999,758.700012
2016-12-06,758.719971,765.6220089999999,758.719971,764.223999
2016-12-07,764.210999,771.5430299999999,759.75,768.132019
2016-12-08,768.0759889999999,774.6979980000001,765.945984,770.8099980000001
2016-12-09,769.94397,774.528015,769.648987,772.794006
2016-12-10,773.02301,777.09198,772.909973,774.650024
2016-12-11,774.7520139999999,774.7979740000001,765.4119870000001,769.731018
2016-12-12,770.039978,781.9219969999999,770.039978,780.086975
2016-12-13,780.646973,788.460022,777.961975,780.55603
2016-12-14,780.005005,782.033997,776.838989,781.481018
2016-12-15,780.070007,781.4349980000001,777.8020019999999,778.0880129999999
2016-12-16,778.9630129999999,785.0319820000001,778.9630129999999,784.9069820000001
2016-12-17,785.166016,792.508972,784.864014,790.828979
2016-12-18,791.007996,794.737,788.026001,790.530029
2016-12-19,790.692017,793.611023,790.320007,792.713989
2016-12-20,792.2470089999999,801.336975,791.4970089999999,800.8759769999999
2016-12-21,800.643982,834.2810059999999,799.405029,834.2810059999999
2016-12-22,834.179993,875.7819820000001,834.148987,864.5399779999999
2016-12-23,864.888,925.117004,864.6770019999999,921.984009
2016-12-24,922.179993,923.4790039999999,886.3350220000001,898.8220210000001
2016-12-25,899.651978,899.651978,862.424011,896.182983
2016-12-26,896.9050289999999,913.1840210000001,896.89801,907.6099849999999
2016-12-27,908.3540039999999,940.0479740000001,904.2550050000001,933.1979980000001
2016-12-28,934.8309939999999,975.9210210000001,934.8309939999999,975.9210210000001
2016-12-29,975.125,979.396973,954.5029910000001,973.4970089999999
2016-12-30,972.534973,972.534973,934.8330080000001,961.237976
2016-12-31,960.627014,963.7429810000001,947.236023,963.7429810000001
2017-01-01,963.65802,1003.080017,958.698975,998.3250119999999
2017-01-02,998.617004,1031.390015,996.7020259999999,1021.75
2017-01-03,1021.599976,1044.079956,1021.599976,1043.839966
2017-01-04,1044.400024,1159.420044,1044.400024,1154.72998
2017-01-05,1156.72998,1191.099976,910.4169919999999,1013.3800050000001
2017-01-06,1014.23999,1046.810059,883.9439699999999,902.200989
2017-01-07,903.487,908.5850220000001,823.55603,908.5850220000001
2017-01-08,908.1749880000001,942.723999,887.2490230000001,911.198975
2017-01-09,913.244019,913.685974,879.807007,902.828003
2017-01-10,902.4400019999999,914.872986,901.0599980000001,907.679016
2017-01-11,908.11499,919.4479980000001,762.7650150000001,777.757019
2017-01-12,775.177979,826.2459719999999,755.7559809999999,804.833984
2017-01-13,803.737,829.0009769999999,780.0029910000001,823.984009
2017-01-14,825.142029,835.085022,812.455994,818.4119870000001
2017-01-15,818.142029,823.307007,812.8709719999999,821.7979740000001
2017-01-16,821.78302,834.530029,820.270996,831.533997
2017-01-17,830.945984,910.560974,830.796021,907.9379880000001
2017-01-18,909.372986,917.4990230000001,858.304016,886.6179810000001
2017-01-19,888.3350220000001,904.6140140000001,884.338013,899.0729980000001
2017-01-20,898.171997,899.39801,887.007996,895.026001
2017-01-21,895.549011,927.367004,895.534973,921.789001
2017-01-22,922.205017,937.525024,897.564026,924.6729740000001
2017-01-23,925.4990230000001,928.265991,916.737976,921.012024
2017-01-24,910.6770019999999,924.1450199999999,892.2860109999999,892.6870119999999
2017-01-25,891.924011,903.252014,891.6870119999999,901.5419919999999
2017-01-26,902.3950199999999,919.325989,902.223999,917.585999
2017-01-27,918.359009,923.223022,915.846008,919.75
2017-01-28,919.810974,923.9110109999999,919.810974,921.590027
2017-01-29,922.067017,923.41803,919.14801,919.495972
2017-01-30,920.151001,923.0479740000001,919.473999,920.3820189999999
2017-01-31,920.958984,972.018982,920.958984,970.403015
2017-02-01,970.9409789999999,989.1140140000001,970.742004,989.02301
2017-02-02,990.0009769999999,1013.5200199999999,983.221008,1011.7999880000001
2017-02-03,1011.4600220000001,1033.869995,1008.7899779999999,1029.910034
2017-02-04,1031.329956,1045.900024,1015.159973,1042.900024
2017-02-05,1043.52002,1043.630005,1022.3699949999999,1027.339966
2017-02-06,1028.400024,1044.640015,1028.160034,1038.150024
2017-02-07,1040.140015,1061.930054,1040.140015,1061.349976
2017-02-08,1062.319946,1078.969971,1037.48999,1063.069946
2017-02-09,1064.699951,1088.98999,953.343994,994.382996
2017-02-10,995.6320189999999,998.9050289999999,946.6909789999999,988.674011
2017-02-11,988.89801,1009.2899779999999,982.830017,1004.4500119999999
2017-02-12,1003.5200199999999,1004.76001,996.9210210000001,999.1810300000001
2017-02-13,998.88501,1002.099976,976.002014,990.6420289999999
2017-02-14,991.7349849999999,1011.51001,986.471008,1004.5499880000001
2017-02-15,1006.2100220000001,1008.840027,1001.580017,1007.4799800000001
2017-02-16,1007.650024,1033.369995,1007.650024,1027.439941
2017-02-17,1026.119995,1053.170044,1025.640015,1046.209961
2017-02-18,1049.209961,1061.099976,1046.959961,1054.420044
2017-02-19,1054.76001,1056.810059,1043.459961,1047.869995
2017-02-20,1048.689941,1080.48999,1041.689941,1079.97998
2017-02-21,1079.280029,1117.25,1076.930054,1115.300049
2017-02-22,1114.800049,1125.390015,1100.550049,1117.439941
2017-02-23,1117.27002,1176.619995,1116.959961,1166.719971
2017-02-24,1172.709961,1200.390015,1131.959961,1173.680054
2017-02-25,1170.410034,1174.849976,1124.589966,1143.839966
2017-02-26,1144.27002,1167.469971,1130.199951,1165.199951
2017-02-27,1163.780029,1181.97998,1163.380005,1179.969971
2017-02-28,1180.719971,1193.25,1171.819946,1179.969971
2017-03-01,1180.040039,1222.5,1179.689941,1222.5
2017-03-02,1224.680054,1262.130005,1215.619995,1251.01001
2017-03-03,1250.709961,1280.310059,1250.709961,1274.98999
2017-03-04,1277.430054,1279.400024,1230.51001,1255.150024
2017-03-05,1254.290039,1267.290039,1238.060059,1267.119995
